Date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,RON,SEK,SIT,SKK,CHF,ISK,NOK,HRK,RUB,TRL,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,Unnamed: 42
2020-08-05,1.1854,125.37,1.9558,,26.096999999999998,7.4508,,0.90265,344.5,,,,4.3935,,4.8345,10.2865,,,1.077,160.2,10.6585,7.4683,86.3692,,8.3311,1.6415,6.2311,1.5703,8.2277,9.1871,17247.57,4.0397,88.709,1405.74,26.7125,4.9698,1.7809,58.12,1.6228,36.759,20.4221,
2020-08-04,1.1765,124.78,1.9558,,26.221,7.4462,,0.90335,344.73,,,,4.4055,,4.8358,10.3025,,,1.0761,160.0,10.7568,7.4683,86.7275,,8.199,1.6495,6.2743,1.5773,8.2157,9.1179,17276.9,4.0292,88.3805,1406.49,26.7401,4.9654,1.7807,57.773999999999994,1.6195,36.608000000000004,20.4879,
2020-08-03,1.1726,124.51,1.9558,,26.319000000000003,7.4466,,0.9001299999999999,345.72,,,,4.4201,,4.8355,10.2958,,,1.0784,160.0,10.7188,7.4755,86.6018,,8.1864,1.6508,6.1375,1.5755,8.19,9.0882,17254.0,4.0056,88.1805,1401.26,26.269000000000002,4.9501,1.7701,57.57899999999999,1.6147,36.644,20.2777,
2020-07-31,1.1848,124.31,1.9558,,26.175,7.4442,,0.9005299999999999,344.95,,,,4.4034,,4.8315,10.2835,,,1.0769,160.0,10.7323,7.4815,87.69,,8.2595,1.6488,6.1219,1.5898,8.2637,9.1825,17364.0,4.0312,88.6355,1409.56,26.278000000000002,5.023,1.7771,58.123999999999995,1.6245,36.948,20.096,
2020-07-30,1.1743,123.58,1.9558,,26.248,7.4426,,0.9026799999999999,345.6,,,,4.408,,4.8318,10.3068,,,1.0744,159.2,10.7213,7.4879999999999995,86.6233,,8.1978,1.6446,6.1189,1.5771,8.224,9.1011,17144.78,3.9947,87.94,1404.16,26.0101,4.9784,1.7727,57.681999999999995,1.6161,36.92,19.707,
2020-07-29,1.1725,123.28,1.9558,,26.291,7.4427,,0.90385,347.67,,,,4.4194,,4.8345,10.287,,,1.0766,159.0,10.6573,7.494,84.9125,,8.1748,1.6348,6.0149,1.5665,8.2067,9.0869,17042.29,3.9985,87.694,1400.22,25.631,4.9755,1.764,57.538000000000004,1.6142,36.899,19.3269,
2020-07-28,1.1717,123.34,1.9558,,26.250999999999998,7.4429,,0.9096799999999999,346.98,,,,4.4054,,4.8355,10.282,,,1.0758,158.6,10.694,7.507000000000001,84.8413,,8.1283,1.6412,6.065,1.5693,8.2041,9.081,17030.66,4.0021,87.714,1406.13,25.8438,4.9827,1.7630000000000001,57.663999999999994,1.6168,36.92,19.4315,
2020-07-27,1.176,123.88,1.9558,,26.193,7.4436,,0.9134,345.91,,,,4.4016,,4.8303,10.2678,,,1.0838,158.4,10.6683,7.5163,84.0682,,8.0552,1.6472,6.0919,1.5729,8.2344,9.1154,17075.52,4.0143,87.885,1407.15,26.0083,5.0009,1.7605,57.817,1.6216,37.05,19.338,
2020-07-24,1.1608,123.36,1.9558,,26.268,7.4438,,0.90985,346.98,,,,4.4046,,4.8325,10.269,,,1.073,157.8,10.6953,7.517,83.3938,,7.9496,1.6376,6.0777,1.5578,8.1453,8.9978,16982.0,3.9642,86.866,1396.83,26.0804,4.9502,1.7506,57.316,1.6083,36.821,19.435,
2020-07-23,1.1569,123.98,1.9558,,26.342,7.4429,,0.91195,347.31,,,,4.4141,,4.8355,10.264000000000001,,,1.0731,157.8,10.6073,7.5215,82.5723,,7.9229,1.6246,5.9524,1.5486,8.1057,8.9676,16948.0,3.9560000000000004,86.57700000000001,1389.31,25.9685,4.9267,1.7384,57.202,1.6033,36.685,19.2203,
2020-07-22,1.1578,123.94,1.9558,,26.365,7.4442,,0.9112299999999999,349.27,,,,4.4288,,4.8413,10.2415,,,1.0785,157.8,10.5343,7.522,81.9588,,7.9299,1.6139,5.992000000000001,1.554,8.0999,8.9741,16867.99,3.9621,86.288,1384.38,25.8715,4.9235,1.7328,57.11,1.6015,36.546,18.952,
2020-07-21,1.1443,122.7,1.9558,,26.429000000000002,7.4449,,0.90055,350.64,,,,4.4362,,4.8392,10.238999999999999,,,1.074,159.3,10.4933,7.53,81.0833,,7.8369,1.6154,6.0416,1.5399,7.9982,8.8704,16830.0,3.9202,85.3805,1367.96,25.590999999999998,4.8764,1.7305,56.455,1.5891,36.194,18.8806,
2020-07-20,1.1448,122.63,1.9558,,26.598000000000003,7.4479999999999995,,0.90575,352.56,,,,4.4592,,4.8418,10.300999999999998,,,1.0736,160.2,10.606,7.534,81.875,,7.8508,1.6359,6.148,1.5532,7.9992,8.8744,16925.87,3.9279,85.6355,1377.07,25.8217,4.8797,1.7435,56.5,1.5909,36.376,19.1409,
2020-07-17,1.1428,122.53,1.9558,,26.682,7.4453,,0.9107799999999999,353.72,,,,4.4827,,4.8422,10.333,,,1.0753,160.2,10.5995,7.537999999999999,81.8409,,7.8413,1.636,6.0839,1.551,7.9975,8.8617,16793.45,3.9253,85.67,1376.55,25.6132,4.8723,1.7463,56.511,1.5887,36.238,19.0496,
2020-07-16,1.1414,122.24,1.9558,,26.693,7.4452,,0.90875,354.08,,,,4.4928,,4.8433,10.35,,,1.0787,160.0,10.6148,7.5356,81.1888,,7.832000000000001,1.6338,6.1154,1.5452,7.9861,8.851,16692.98,3.9207,85.8555,1373.74,25.5051,4.8755,1.7439,56.498999999999995,1.5888,36.148,19.0181,
2020-07-15,1.1444,122.25,1.9558,,26.587,7.4465,,0.9054,353.25,,,,4.4688,,4.8439,10.3468,,,1.0783,160.7,10.6275,7.5308,81.0468,,7.8568,1.6293,6.0911,1.5527,7.9975,8.8718,16693.94,3.9244,85.971,1373.55,25.4759,4.878,1.7397,56.583999999999996,1.5884,36.037,18.9061,
2020-07-14,1.1375,122.17,1.9558,,26.638,7.4447,,0.9077799999999999,355.48,,,,4.4781,,4.8435,10.3855,,,1.0691,159.4,10.710999999999999,7.5295,80.837,,7.8111,1.6348,6.0925,1.5488,7.9805,8.8171,16436.88,3.9092,85.7725,1371.98,25.7383,4.8588,1.7417,56.305,1.5846,35.922,19.0732,
2020-07-13,1.1329,121.4,1.9558,,26.648000000000003,7.4448,,0.89938,353.83,,,,4.4758,,4.8443,10.3833,,,1.0685,159.4,10.665,7.534,80.14699999999999,,7.7824,1.6248,6.0494,1.5366,7.9309,8.7809,16342.08,3.9026,85.21600000000001,1361.37,25.4857,4.8306,1.7226,55.998000000000005,1.5743,35.562,18.9726,
2020-07-10,1.1276,120.48,1.9558,,26.691,7.4483,,0.8957,353.7,,,,4.4743,,4.8428,10.398,,,1.0625,159.0,10.7163,7.5345,80.2104,,7.7417,1.6247,6.0691,1.5336,7.8952,8.7396,16276.91,3.9006,84.84100000000001,1354.7,25.6953,4.8109,1.7189,55.794,1.5703,35.316,19.0889,
2020-07-09,1.1342,121.67,1.9558,,26.622,7.4503,,0.89655,354.25,,,,4.4655,,4.8408,10.397,,,1.0634,158.7,10.6173,7.5365,80.0425,,7.7845,1.6239,6.0520000000000005,1.5314,7.922999999999999,8.7901,16326.81,3.9005,85.0455,1354.35,25.6985,4.8345,1.7223,56.062,1.5774,35.381,19.0691,
2020-07-08,1.1286,121.39,1.9558,,26.748,7.4493,,0.89923,355.49,,,,4.4765,,4.8408,10.431,,,1.0624,157.4,10.6885,7.5385,80.4584,,7.7478,1.6242,6.0439,1.5338,7.9163,8.7468,16268.0,3.8949,84.6455,1348.86,25.6433,4.8219,1.7237,55.898,1.5745,35.251999999999995,19.1628,
2020-07-07,1.129,121.61,1.9558,,26.680999999999997,7.4522,,0.9015,353.62,,,,4.4683,,4.8393,10.4555,,,1.0643,157.0,10.6428,7.5489999999999995,80.8888,,7.7508,1.6261,6.0701,1.5317,7.9287,8.7499,16302.76,3.895,84.4645,1349.06,25.4764,4.8259,1.726,55.891999999999996,1.5751,35.262,19.2908,
2020-07-06,1.1325,121.78,1.9558,,26.705,7.4516,,0.90505,352.83,,,,4.4689,,4.8375,10.4848,,,1.0642,157.2,10.6218,7.561,81.3769,,7.7743,1.6230000000000002,5.9745,1.5333,7.9498,8.7769,16328.0,3.8992,84.4535,1350.51,25.1207,4.8441,1.7293,55.871,1.5753,35.158,19.2761,
2020-07-03,1.1224,120.68,1.9558,,26.665,7.4516,,0.9012,352.55,,,,4.4687,,4.837,10.4715,,,1.0623,156.3,10.6775,7.557,80.2153,,7.6957,1.6175,6.0117,1.5233,7.931,8.6987,16286.02,3.8567,83.821,1346.54,25.3049,4.8123,1.7204,55.536,1.5654,34.918,19.1761,
2020-07-02,1.1286,121.24,1.9558,,26.631999999999998,7.4506,,0.90225,351.59,,,,4.474,,4.8355,10.4635,,,1.0648,156.2,10.6873,7.5605,79.4434,,7.7368,1.6296,5.9823,1.5343,7.9759,8.7469,16227.58,3.8903,84.354,1353.9,25.535999999999998,4.8366,1.7297,56.078,1.5726,35.054,19.0952,
2020-07-01,1.12,120.31,1.9558,,26.67,7.4528,,0.9043,354.5,,,,4.4583,,4.8366,10.4965,,,1.062,155.6,10.7736,7.5645,79.6793,,7.6777,1.6268,6.096,1.5217,7.9151,8.6808,15976.8,3.8704,84.62200000000001,1347.84,25.7005,4.8009,1.7362,55.791000000000004,1.5630000000000002,34.709,19.2935,
2020-06-30,1.1198,120.66,1.9558,,26.74,7.4526,,0.91243,356.58,,,,4.456,,4.8397,10.4948,,,1.0651,155.4,10.912,7.5708,79.63,,7.6761,1.6344,6.1118,1.5324,7.9219,8.6788,16184.41,3.8821,84.6235,1345.83,25.947,4.7989,1.7480000000000002,55.833999999999996,1.5648,34.624,19.4425,
2020-06-29,1.1284,121.07,1.9558,,26.848000000000003,7.4531,,0.9154,356.3,,,,4.4664,,4.843999999999999,10.478,,,1.0669,155.4,10.9013,7.569,78.9169,,7.7351,1.6406,6.1105,1.5409,7.9841,8.7456,16213.08,3.8745,85.19200000000001,1352.81,25.923000000000002,4.8352,1.7533,56.258,1.5708,34.845,19.4262,
2020-06-26,1.1213,119.93,1.9558,,26.808000000000003,7.4523,,0.90575,355.15,,,,4.4684,,4.8426,10.4773,,,1.0631,155.0,10.885,7.5575,77.88,,7.6865,1.6313,6.0595,1.5318,7.9298,8.6904,15944.89,3.847,84.8215,1346.19,25.5836,4.8115,1.7428,56.053000000000004,1.5608,34.674,19.3799,
2020-06-25,1.12,120.25,1.9558,,26.796,7.4534,,0.90133,354.35,,,,4.4653,,4.842,10.4865,,,1.0637,155.6,10.8748,7.567,77.7516,,7.6776,1.6321,6.0012,1.5282,7.9206,8.6805,15988.0,3.8545,84.712,1347.73,25.6315,4.7914,1.7465,56.075,1.56,34.647,19.4883,
2020-06-24,1.128,120.3,1.9558,,26.733,7.452999999999999,,0.90343,351.58,,,,4.448,,4.8433,10.5145,,,1.0679,157.1,10.7958,7.5745,78.0079,,7.7322,1.6342,5.8422,1.5331,7.9772,8.7421,15982.07,3.8691,85.3285,1356.39,25.4773,4.8194,1.7552,56.453,1.5668,34.788000000000004,19.5264,
2020-06-23,1.1318,121.05,1.9558,,26.612,7.4537,,0.9063,350.43,,,,4.4371,,4.8438,10.5175,,,1.0705,156.8,10.7345,7.577000000000001,77.7474,,7.7622,1.6272,5.9006,1.5269,7.9944,8.7716,16026.29,3.8808,85.43799999999999,1366.51,25.2497,4.8389999999999995,1.7391,56.685,1.5743,34.995,19.4719,
2020-06-22,1.1213,119.89,1.9558,,26.680999999999997,7.4543,,0.90328,346.6,,,,4.4493,,4.8422,10.5525,,,1.0654,155.1,10.7985,7.5926,77.8799,,7.6829,1.6292,5.9248,1.521,7.9348,8.6902,15988.62,3.8672,85.2585,1361.3,25.2313,4.7997,1.735,56.2,1.5639,34.76,19.5077,
2020-06-19,1.121,119.77,1.9558,,26.683000000000003,7.4554,,0.90505,345.44,,,,4.4516,,4.8428,10.567,,,1.0656,154.6,10.7135,7.5665,77.6565,,7.6887,1.6261,6.0029,1.5209,7.9332,8.6889,15927.67,3.862,85.352,1353.53,25.3126,4.7854,1.7403,56.133,1.5623,34.765,19.444000000000003,
2020-06-18,1.1222,120.0,1.9558,,26.689,7.4556,,0.90028,345.94,,,,4.4647,,4.8393,10.5525,,,1.0667,153.5,10.7083,7.5463,78.2063,,7.6968,1.6356,5.9738,1.5218,7.9545,8.6972,15806.19,3.8811,85.67299999999999,1359.26,25.2628,4.8008,1.742,56.302,1.5642,34.928000000000004,19.5334,
2020-06-17,1.1232,120.65,1.9558,,26.561,7.456,,0.8944799999999999,344.5,,,,4.4467,,4.8355,10.5123,,,1.0669,152.4,10.705,7.546,78.1853,,7.7012,1.6292,5.8521,1.5204,7.9602,8.7049,15948.04,3.8747,85.5505,1362.21,24.9416,4.8095,1.7395,56.273,1.565,35.055,19.2289,
2020-06-16,1.1308,121.39,1.9558,,26.564,7.4561,,0.8937,345.5,,,,4.4272,,4.8359,10.5136,,,1.0717,152.81,10.7389,7.5475,78.439,,7.7442,1.6324,5.7647,1.5319999999999998,8.0041,8.7634,15978.26,3.9244,86.04799999999999,1369.11,24.9681,4.8342,1.7474,56.663999999999994,1.5713,35.18,19.2518,
2020-06-15,1.1253,120.83,1.9558,,26.683000000000003,7.4559,,0.8964799999999999,347.06,,,,4.4352,,4.8335,10.5393,,,1.0679,151.7,10.8894,7.557,78.8516,,7.6967,1.6476,5.8049,1.5342,7.984,8.7211,16039.58,3.9348,85.5275,1366.08,25.4098,4.814,1.7471,56.653,1.5692,35.008,19.322,
2020-06-12,1.1304,121.26,1.9558,,26.698,7.4551,,0.8965299999999999,346.0,,,,4.4484,,4.8343,10.5103,,,1.0697,152.1,10.8475,7.566,78.7662,,7.7224,1.6447,5.7388,1.5347,7.999,8.7607,16058.24,3.9189,85.7875,1360.45,25.445,4.824,1.7553,56.763000000000005,1.5718,34.986,19.2794,
2020-06-11,1.1348,121.52,1.9558,,26.679000000000002,7.4549,,0.89665,344.85,,,,4.4729,,4.8345,10.5018,,,1.0697,151.7,10.72,7.5675,78.4949,,7.7391,1.6421,5.6471,1.5321,8.025,8.795,15904.22,3.9183,86.057,1359.18,25.4183,4.8223,1.7530000000000001,56.888999999999996,1.5758,35.122,19.1372,
2020-06-10,1.1375,122.16,1.9558,,26.609,7.4553,,0.8896299999999999,343.13,,,,4.4524,,4.8349,10.4605,,,1.0762,150.7,10.5383,7.569,78.1468,,7.7145,1.6219999999999999,5.5213,1.5228,8.0305,8.8157,16022.03,3.9045,85.90299999999999,1352.17,24.8255,4.8361,1.7357,56.766999999999996,1.5746,35.422,18.8376,
2020-06-09,1.1294,122.14,1.9558,,26.634,7.4568,,0.8912,345.0,,,,4.4464,,4.8365,10.4188,,,1.077,149.7,10.5418,7.5719,77.7388,,7.6859,1.6267,5.4944,1.5187,8.0025,8.753,15917.2,3.8974,85.3085,1353.3,24.5766,4.8287,1.7375,56.521,1.5708,35.418,18.8935,
2020-06-08,1.1285,123.41,1.9558,,26.585,7.4555,,0.8917299999999999,344.16,,,,4.4333,,4.8359,10.3978,,,1.0861,149.5,10.4603,7.565,77.0563,,7.6574,1.6156,5.5702,1.5126,7.9836,8.746,15815.42,3.8911,85.241,1353.2,24.322,4.8159,1.7291,56.301,1.57,35.474000000000004,18.9799,
2020-06-05,1.133,123.77,1.9558,,26.589000000000002,7.4564,,0.8944799999999999,344.62,,,,4.4425,,4.8382,10.425,,,1.0866,148.9,10.5403,7.5715,77.8155,,7.6747,1.6227,5.7329,1.5237,8.0349,8.7809,15882.4,3.9172,85.63,1365.57,24.6466,4.8345,1.7392,56.457,1.5775,35.65,19.0823,
2020-06-04,1.125,122.48,1.9558,,26.623,7.4557,,0.89685,344.9,,,,4.4372,,4.8373,10.4172,,,1.0786,148.5,10.6048,7.5725,77.8132,,7.5868,1.6276,5.6989,1.5203,8.0066,8.7189,15856.88,3.9068,84.932,1368.73,24.4761,4.8077,1.751,56.108999999999995,1.5758,35.539,19.0059,
2020-06-03,1.1194,121.54,1.9558,,26.66,7.4547,,0.89065,345.89,,,,4.4135,,4.8393,10.4588,,,1.0793,151.0,10.6777,7.572,77.0055,,7.5703,1.6280000000000001,5.7993,1.5173,7.9599,8.6757,15885.35,3.8769,84.5055,1364.09,24.2772,4.7703,1.7532,55.923,1.5656,35.339,19.0844,
2020-06-02,1.1174,120.83,1.9558,,26.645,7.4541,,0.8908299999999999,345.67,,,,4.3993,,4.8423,10.452,,,1.0741,151.0,10.6798,7.5848,76.8001,,7.5698,1.631,5.9499,1.5106,7.9413,8.6609,16107.32,3.8864,84.039,1364.42,24.4448,4.7797,1.768,56.071000000000005,1.5668,35.271,19.2755,
2020-06-01,1.1116,119.75,1.9558,,26.859,7.4549,,0.8967299999999999,345.45,,,,4.4278,,4.8437,10.4635,,,1.0686,151.0,10.789000000000001,7.5895,77.4378,,7.5743,1.6488,5.9276,1.5228,7.9327,8.6165,16240.48,3.8947,83.93799999999999,1364.44,24.451999999999998,4.8004,1.7824,55.946999999999996,1.5669,35.204,19.3993,
2020-05-29,1.1136,119.29,1.9558,,26.921,7.4542,,0.9008799999999999,348.73,,,,4.4495,,4.8493,10.487,,,1.072,150.8,10.788,7.587000000000001,78.4416,,7.6101,1.6681,5.9654,1.528,7.9456,8.6347,16269.7,3.9065,84.1025,1376.21,24.57,4.8414,1.7863,56.231,1.5712,35.424,19.4239,
2020-05-28,1.1016,118.68,1.9558,,27.017,7.4544,,0.89728,349.74,,,,4.4242,,4.8435,10.548,,,1.0683,150.8,10.8553,7.59,77.9343,,7.5072,1.6624,5.8495,1.5155,7.8804,8.5407,16210.04,3.865,83.4635,1363.76,24.558000000000003,4.798,1.7776,55.792,1.5621,35.108000000000004,19.1981,
2020-05-27,1.0991,118.58,1.9558,,27.051,7.4583,,0.89595,348.7,,,,4.4372,,4.8433,10.5608,,,1.0675,151.2,10.8283,7.5893,78.1096,,7.4542,1.6565,5.8679,1.5126,7.8682,8.5204,16167.76,3.8511,83.245,1359.04,24.5396,4.7783,1.7719,55.668,1.5588,35.056,19.1477,
2020-05-26,1.0975,117.92,1.9558,,27.073,7.4558,,0.8887799999999999,349.6,,,,4.4506,,4.843999999999999,10.5563,,,1.06,154.1,10.8943,7.584,77.7494,,7.4014,1.6539,5.9114,1.5184,7.8269,8.5078,16193.61,3.8543,82.927,1352.23,24.3102,4.7889,1.7717,55.358000000000004,1.556,34.988,19.065,
2020-05-25,1.091,117.47,1.9558,,27.275,7.4568,,0.89515,350.72,,,,4.5031,,4.842,10.549000000000001,,,1.0597,155.3,10.9358,7.5845,78.2874,,7.4352,1.6678,6.0243,1.5261,7.7856,8.4599,16048.61,3.843,82.7925,1354.63,24.7353,4.7606,1.7890000000000001,55.382,1.5545,34.89,19.2807,
2020-05-22,1.0904,117.26,1.9558,,27.21,7.4578,,0.8956299999999999,349.4,,,,4.5209,,4.8435,10.5373,,,1.0591,156.3,10.9078,7.5845,77.9139,,7.4227,1.6694,6.0857,1.5273,7.7797,8.4571,16249.14,3.8459,82.7265,1353.51,25.045,4.7569,1.787,55.349,1.5521,34.778,19.2476,
2020-05-21,1.1,118.42,1.9558,,27.212,7.4563,,0.89943,348.59,,,,4.5298,,4.8423,10.53,,,1.0628,156.3,10.902999999999999,7.5805,77.9883,,7.4781,1.671,6.2532,1.531,7.8153,8.5298,16205.75,3.8659,83.0545,1354.6,25.5043,4.7801,1.7949,55.648999999999994,1.5561,34.991,19.6577,
2020-05-20,1.0958,117.95,1.9558,,27.43,7.4565,,0.8935799999999999,350.61,,,,4.5441,,4.842,10.5568,,,1.0584,156.5,10.8765,7.577000000000001,78.6001,,7.4419,1.6653,6.2656,1.5211,7.7806,8.4926,16127.44,3.8397,82.8635,1345.71,25.6425,4.7684,1.7859,55.446999999999996,1.5503,34.868,19.7503,
2020-05-19,1.095,118.0,1.9558,,27.49,7.4562,,0.89535,350.35,,,,4.551,,4.8428,10.5685,,,1.0633,156.5,10.9153,7.5713,79.3839,,7.4448,1.6751,6.2357,1.5251,7.7816,8.487,16177.5,3.8601,82.8535,1341.19,25.8567,4.7583,1.8004,55.567,1.5513,34.946999999999996,19.9649,
2020-05-18,1.0832,116.31,1.9558,,27.61,7.4548,,0.8915299999999999,353.39,,,,4.5596,,4.8388,10.6103,,,1.0521,157.1,10.9663,7.558,78.908,,7.4276,1.6736,6.2701,1.5202,7.7068,8.3964,16077.45,3.8321,82.1435,1332.42,25.6337,4.732,1.8096,55.102,1.5426,34.684,19.8913,
2020-05-15,1.0798,115.53,1.9558,,27.589000000000002,7.4576,,0.88738,354.7,,,,4.565,,4.84,10.6695,,,1.0513,157.5,11.0568,7.5693,79.6208,,7.4689,1.6805,6.3172,1.5231,7.6759,8.3693,16127.82,3.8178,81.9885,1332.6,25.8966,4.6982,1.8145,54.778,1.5397,34.656,20.0761,
2020-05-14,1.0792,115.48,1.9558,,27.570999999999998,7.4573,,0.88495,354.66,,,,4.5666,,4.8375,10.6418,,,1.0512,158.3,11.0598,7.5729999999999995,80.0145,,7.5159,1.6805,6.3925,1.5224,7.6655,8.3647,16134.8,3.8209,81.592,1329.17,26.247,4.6843,1.8068,54.591,1.5374,34.675,20.1637,
2020-05-13,1.0875,116.28,1.9558,,27.408,7.4556,,0.88245,353.58,,,,4.5636,,4.8353,10.5843,,,1.0528,158.3,10.937999999999999,7.5705,79.5893,,7.5861,1.6687,6.3606,1.5243,7.7102,8.4286,16092.26,3.819,81.8825,1331.08,26.2304,4.704,1.7983,54.545,1.538,34.844,19.919,
2020-05-12,1.0858,116.56,1.9558,,27.423000000000002,7.4577,,0.8777299999999999,350.75,,,,4.5449,,4.8301,10.5968,,,1.052,158.7,11.0518,7.5653,79.4157,,7.5979,1.6625,6.2708,1.5178,7.6933,8.4154,16073.64,3.807,81.593,1326.17,25.8251,4.6977,1.7742,54.388000000000005,1.5357,34.854,19.7382,
